x,y,z,alphabet
0.12963867,-0.099609376,-0.9946289,C
0.12402344,0.07128906,-1.0861816,C
0.14404297,0.008300781,-1.0400391,C
0.11621094,-0.032714844,-1.0239258,C
0.107421868,-0.03125,-1.0239258,C
0.10180664,-0.044189452,-1.0229492,C
0.09472656,-0.015380859,-1.0314942,C
0.1159668,-0.020263672,-1.0317383,C
0.09106445,-0.0087890624,-1.041748,C
0.09375,-0.0043945312,-1.0358887,C
0.103027348,0.028076172,-1.0432129,C
0.10424805,0.03100586,-1.0522461,C
0.11010742,0.05053711,-1.0463867,C
0.10205078,0.044921876,-1.0415039,C
0.10961914,0.0625,-1.0402832,C
0.12060547,0.0637207,-1.0356445,C
0.09667969,0.037353516,-1.0395508,C
0.068603512,0.029541016,-1.0463867,C
0.08886719,0.03466797,-1.0354004,C
0.106933592,0.041259764,-1.0249024,C
0.09814453,0.048095704,-1.0483398,C
0.107666016,0.052490236,-1.0351562,C
0.07836914,0.040283204,-1.027832,C
0.07739258,0.032470704,-1.0366211,C
0.114746092,0.051757812,-1.0356445,C
0.12133789,0.043945312,-1.0178223,C
0.10961914,0.041992188,-1.0270996,C
0.12719726,0.040039064,-1.0224609,C
0.111816408,0.029296875,-1.0219726,C
0.1003418,0.03125,-1.032959,C
0.107421868,0.033447264,-1.0280762,C
0.10498047,0.041748048,-1.0368652,C
0.0922851568,0.042236328,-1.0415039,C
0.09643555,0.05444336,-1.0439453,C
0.07739258,0.049072264,-1.0380859,C
0.088378904,0.050048828,-1.0393066,C
0.10058594,0.04663086,-1.0297852,C
0.10424805,0.041503908,-1.0332031,C
0.09692383,0.047851564,-1.0375976,C
0.091308592,0.034423828,-1.0339356,C
0.10864258,0.043945312,-1.0334473,C
0.10180664,0.03540039,-1.0336914,C
0.10131836,0.04736328,-1.0380859,C
0.080078132,0.0397949216,-1.0437012,C
0.08227539,0.05029297,-1.0437012,C
0.09106445,0.040771484,-1.0354004,C
0.10498047,0.048828124,-1.0268555,C
0.10595703,0.031982422,-1.0283203,C
0.0949707,0.03881836,-1.0393066,C
0.083740232,0.029052734,-1.0493164,C
0.11328125,0.020751954,-1.029541,C
0.11767578,0.0234375,-1.0317383,C
0.106933592,0.024902344,-1.0351562,C
0.09057617,0.01953125,-1.0454102,C
0.103027348,0.03100586,-1.0292969,C
0.103271484,0.0383300768,-1.0314942,C
0.09399414,0.037597656,-1.0336914,C
0.0859375,0.036376952,-1.0424805,C
0.095703128,0.037841796,-1.0280762,C
0.1015625,0.04638672,-1.032959,C
0.083496092,0.041748048,-1.0512695,C
0.08642578,0.033447264,-1.0437012,C
0.1027832,0.03125,-1.029541,C
0.10498047,0.03540039,-1.0256348,C
0.10522461,0.029785156,-1.0256348,C
0.091308592,0.03564453,-1.0454102,C
0.08544922,0.020019532,-1.0344238,C
0.08642578,0.035888672,-1.0349121,C
0.08081055,0.020019532,-1.0339356,C
0.09033203,0.04296875,-1.0415039,C
0.10205078,0.024414062,-1.0134277,C
0.123046872,0.04321289,-1.0224609,C
0.0690918,0.017333984,-1.0422363,C
0.099121096,0.035888672,-1.0385742,C
0.11010742,0.040527344,-1.0285644,C
0.08911133,0.02368164,-1.0375976,C
0.087890624,0.028320312,-1.0341797,C
0.095947268,0.024658204,-1.0290527,C
0.091796872,0.030761718,-1.0422363,C
0.0952148432,0.0234375,-1.036377,C
0.09472656,0.022460938,-1.0341797,C
0.091796872,0.030029296,-1.0354004,C
0.09423828,0.037109376,-1.0310058,C
0.084472652,0.030273438,-1.0412598,C
0.09741211,0.022216796,-1.0258789,C
0.10180664,0.045410156,-1.0351562,C
0.09472656,0.026367188,-1.0327148,C
0.0922851568,0.034423828,-1.0449219,C
0.10253906,0.033447264,-1.0324707,C
0.0949707,0.033935548,-1.0385742,C
0.09472656,0.022949218,-1.0319824,C
0.09838867,0.0253906252,-1.0280762,C
0.07763672,0.012451172,-1.0412598,C
0.1003418,0.026367188,-1.0429688,C
0.09863281,0.0253906252,-1.03125,C
0.10791016,0.022949218,-1.0266113,C
0.08935547,0.0078125,-1.0324707,C
0.103027348,0.03930664,-1.0427246,C
0.09423828,0.022460938,-1.0397949,C
0.09057617,0.033691408,-1.0415039,C
0.09448242,0.0253906252,-1.0227051,C
0.103515624,0.03100586,-1.03125,C
0.10644531,0.02758789,-1.0324707,C
0.0922851568,0.011474609,-1.0292969,C
0.10253906,0.015136719,-1.0422363,C
0.10668945,0.015380859,-1.0393066,C
0.10986328,0.008056641,-1.0227051,C
0.10229492,0.026855468,-1.0463867,C
0.10473633,0.016357422,-1.0305176,C
0.09667969,0.029296875,-1.0446777,C
0.095458984,0.020996094,-1.0339356,C
0.091552732,0.03515625,-1.0380859,C
0.10644531,0.030029296,-1.0373535,C
0.10131836,0.013183594,-1.0275879,C
0.09790039,0.03100586,-1.043457,C
0.09863281,0.006591797,-1.0285644,C
0.10986328,0.029541016,-1.0290527,C
0.11376953,0.021972656,-1.0227051,C
0.103515624,0.029785156,-1.0410156,C
0.109375,0.030029296,-1.0373535,C
0.09106445,0.018554688,-1.0241699,C
0.10546875,0.031982422,-1.0358887,C
0.08691406,0.036376952,-1.0397949,C
0.08569336,0.025878906,-1.0244141,C
0.083496092,0.030029296,-1.0375976,C
0.1015625,0.042236328,-1.034668,C
0.08154297,0.022216796,-1.0400391,C
0.084472652,0.01928711,-1.0354004,C
0.08862305,0.029541016,-1.048584,C
0.09448242,0.0214843736,-1.0285644,C
0.09472656,0.029541016,-1.0356445,C
0.08984375,0.025878906,-1.0344238,C
0.08862305,0.029785156,-1.0319824,C
0.08300781,0.022705078,-1.0336914,C
0.091308592,0.026611328,-1.0368652,C
0.09375,0.029052734,-1.0424805,C
0.07910156,0.015136719,-1.0314942,C
0.08691406,0.025634766,-1.0427246,C
0.09008789,0.025146484,-1.0393066,C
0.08886719,0.031982422,-1.0336914,C
0.07299805,0.033691408,-1.0410156,C
0.0793457,0.018798828,-1.0410156,C
0.103759768,0.033447264,-1.0185547,C
0.08911133,0.0234375,-1.0322266,C
0.07788086,0.018554688,-1.0400391,C
0.08203125,0.013183594,-1.0263672,C
0.08569336,0.01953125,-1.0375976,C
0.09106445,0.018798828,-1.0361328,C
0.092041016,0.01953125,-1.0317383,C
0.07836914,0.018798828,-1.0371094,C
0.08911133,0.026123046,-1.0393066,C
0.08325195,0.02758789,-1.0432129,C
0.08959961,0.025878906,-1.0327148,C
0.0766601536,0.022949218,-1.0319824,C
0.0769043,0.020996094,-1.0322266,C
0.06933594,0.020751954,-1.0388184,C
0.087890624,0.029052734,-1.0349121,C
0.08178711,0.022216796,-1.0383301,C
0.083740232,0.012939453,-1.0336914,C
0.0952148432,0.0175781252,-1.0310058,C
0.0952148432,0.022949218,-1.0424805,C
0.09033203,0.0029296876,-1.0334473,C
0.09790039,0.022216796,-1.0397949,C
0.0925293,0.0087890624,-1.0361328,C
0.08911133,0.014892578,-1.0405274,C
0.09863281,0.021728516,-1.034668,C
0.100097656,0.018798828,-1.0222168,C
0.07324219,0.022705078,-1.0390625,C
0.07080078,0.02368164,-1.0395508,C
0.08276367,0.032226564,-1.0402832,C
0.08666992,0.03125,-1.0307617,C
0.07714844,0.020263672,-1.0412598,C
0.099121096,0.026123046,-1.0358887,C
0.09106445,0.0146484368,-1.0322266,C
0.08862305,0.016113282,-1.0380859,C
0.095458984,0.014892578,-1.0266113,C
0.099121096,0.014892578,-1.0227051,C
0.09301758,0.016357422,-1.0307617,C
0.07739258,0.016845704,-1.0446777,C
0.0859375,0.022460938,-1.0410156,C
0.104003908,0.020263672,-1.0183106,C
0.09008789,0.01977539,-1.0368652,C
0.095947268,0.021728516,-1.0292969,C
0.091308592,0.016113282,-1.03125,C
0.088378904,0.023925782,-1.0402832,C
0.09472656,-0.0012207031,-1.0366211,C
0.10546875,0.025634766,-1.0244141,C
0.0859375,0.021972656,-1.027832,C
0.09326172,0.022460938,-1.0412598,C
0.08642578,0.024902344,-1.0378418,C
0.08154297,0.014892578,-1.0368652,C
0.087402344,0.0175781252,-1.0270996,C
0.080322264,0.018798828,-1.0292969,C
0.07543945,0.018310546,-1.0378418,C
0.08496094,0.033935548,-1.0368652,C
0.0871582,0.013427734,-1.0280762,C
0.0871582,0.01977539,-1.0288086,C
0.0795898436,0.024169922,-1.0437012,C
0.08886719,0.022216796,-1.0439453,C
0.0922851568,0.018554688,-1.0268555,C
0.088134768,0.018066406,-1.034668,C
0.09277344,0.026611328,-1.0385742,C
0.09448242,0.025146484,-1.0285644,C
0.07739258,0.021728516,-1.0402832,C
0.0871582,0.021728516,-1.0368652,C
0.08203125,0.020996094,-1.0378418,C
0.08911133,0.018310546,-1.0268555,C
0.07299805,0.011230469,-1.029541,C
0.063964844,0.0075683592,-1.0393066,C
0.06225586,0.0043945312,-1.0368652,C
0.06640625,0.0009765625,-1.0380859,C
0.0795898436,0.0012207031,-1.0285644,C
0.06958008,0.005126953,-1.0327148,C
0.06518555,0.0087890624,-1.0410156,C
0.0690918,0.022705078,-1.0441894,C
0.072753908,0.025634766,-1.0393066,C
0.0847168,0.025878906,-1.0358887,C
0.0847168,0.026611328,-1.0371094,C
0.08251953,0.028564454,-1.0402832,C
0.087646488,0.02709961,-1.0334473,C
0.10058594,0.022460938,-1.0300293,C
0.09350586,0.029296875,-1.029541,C
0.080078132,0.0126953128,-1.0405274,C
0.084472652,0.01977539,-1.0380859,C
0.08569336,0.026855468,-1.0380859,C
0.088378904,0.0253906252,-1.0310058,C
0.061523436,0.016601562,-1.0344238,C
0.07421875,0.020019532,-1.0444336,C
0.09008789,0.018310546,-1.0292969,C
0.0859375,0.010498047,-1.036377,C
0.0847168,0.007080078,-1.0373535,C
0.09790039,0.016845704,-1.0319824,C
0.09033203,0.0034179688,-1.0310058,C
0.07446289,0.01171875,-1.0461426,C
0.08544922,0.008544922,-1.0266113,C
0.08300781,0.0253906252,-1.0424805,C
0.08520508,0.016601562,-1.0429688,C
0.08862305,0.01977539,-1.0283203,C
0.09057617,0.026855468,-1.0283203,C
0.08105469,0.019042968,-1.0383301,C
0.08911133,0.01171875,-1.0273438,C
0.09326172,0.01586914,-1.0339356,C
0.08862305,0.011962891,-1.0334473,C
0.08569336,0.01977539,-1.0495606,C
0.07446289,0.013916016,-1.0354004,C
0.08544922,0.008056641,-1.036377,C
0.084472652,0.010986328,-1.0361328,C
0.0766601536,0.022216796,-1.0493164,C
0.07739258,0.022705078,-1.0393066,C
0.068847656,0.001953125,-1.0270996,C
0.07324219,0.0031738282,-1.0273438,C
0.084228516,0.008300781,-1.0405274,C
0.0793457,-0.004638672,-1.0375976,C
0.08178711,-0.00024414064,-1.0366211,C
0.10888672,0.008544922,-1.027832,C
0.083984376,-0.004638672,-1.0393066,C
0.0769043,0.0034179688,-1.0368652,C
0.08178711,0.0031738282,-1.036377,C
0.09301758,0.013427734,-1.0270996,C
0.088378904,0.011962891,-1.027832,C
0.08544922,0.012939453,-1.043457,C
0.080078132,0.0087890624,-1.032959,C
0.083984376,0.00732421868,-1.0400391,C
0.08325195,0.0078125,-1.0390625,C
0.087646488,0.016113282,-1.0395508,C
0.099121096,0.01171875,-1.0219726,C
0.08496094,0.009765625,-1.0366211,C
0.08178711,0.019042968,-1.0344238,C
0.07861328,0.01928711,-1.0383301,C
0.08154297,-0.0009765625,-1.0126953,C
0.09448242,-0.0214843736,-1.0246582,C
0.0847168,-0.008300781,-1.0305176,C
0.091308592,-0.02734375,-1.0354004,C
0.1027832,-0.028564454,-1.0195312,C
0.10571289,-0.026855468,-1.0241699,C
0.09399414,-0.046875,-1.0270996,C
0.0952148432,-0.029296875,-1.0366211,C
0.10253906,-0.02734375,-1.0344238,C
0.099609376,-0.016113282,-1.0410156,C
0.09082031,-0.02368164,-1.0390625,C
0.09472656,-0.0031738282,-1.0532226,C
0.07519531,-0.028564454,-1.0292969,C
0.09008789,0.00048828124,-1.0354004,C
0.08081055,-0.00732421868,-1.0383301,C
0.048583984,-0.02319336,-1.0600586,C
0.052978516,-0.018310546,-1.0615234,C
0.0859375,-0.040039064,-1.0048828,C
0.10644531,-0.020996094,-1.0361328,C
0.10522461,-0.018554688,-1.0795898,C
0.10229492,-0.014892578,-1.0395508,C
0.084472652,-0.028564454,-1.0561524,C
0.1340332,0.011474609,-0.9958496,C
0.115234376,-0.009521484,-1.0234375,C
0.111572264,0.017822266,-1.0239258,C
0.09472656,0.00732421868,-1.0349121,C
0.06274414,-0.032470704,-1.0395508,C
0.079833984,-0.0061035156,-1.0444336,C
0.080566408,0.009277344,-1.0568848,C
0.1027832,0.0056152344,-1.03125,C
0.043701172,0.009033203,-1.0515137,C
0.08129883,-0.033447264,-1.012207,C
0.051513672,-0.018066406,-1.0539551,C
0.09741211,-0.0056152344,-1.0402832,C
0.1159668,-0.0087890624,-1.0390625,C
0.080078132,-0.030517578,-1.0373535,C
0.084472652,-0.032226564,-1.0214844,C
0.087646488,-0.025878906,-1.0578613,C
0.09423828,0.012207031,-1.0390625,C
0.09277344,-0.015625,-1.0205078,C
0.08666992,-0.008056641,-1.0551758,C
0.103759768,-0.033935548,-1.0439453,C
0.1081543,-0.012207031,-1.0180664,C
0.11401367,-0.009277344,-1.0361328,C
0.12182617,-0.020751954,-1.0349121,C
0.107421868,-0.037597656,-1.0283203,C
0.12719726,-0.00024414064,-1.0529785,C
0.0949707,-0.012939453,-1.0317383,C
0.0925293,-0.0175781252,-1.0517578,C
0.08251953,-0.033203124,-1.0390625,C
0.095703128,-0.021240234,-1.041748,C
0.08959961,-0.03955078,-1.0539551,C
0.11328125,-0.011474609,-1.0571289,C
0.10229492,-0.05053711,-1.0544434,C
0.13378906,-0.048339844,-1.0209961,C
0.12915039,-0.03149414,-1.0205078,C
0.13500976,-0.030029296,-1.0385742,C
0.123046872,-0.033935548,-1.0461426,C
0.14672852,-0.036865236,-1.0224609,C
0.14135742,-0.04663086,-1.0195312,C
0.14379883,-0.028076172,-1.0402832,C
0.13378906,-0.043945312,-1.0319824,C
0.13867188,-0.06298828,-1.0109863,C
0.15332031,-0.052001952,-1.060791,C
0.1472168,-0.053466796,-1.019043,C
0.14379883,-0.05810547,-1.0202637,C
0.15698242,-0.07080078,-1.0124512,C
0.1352539,-0.08129883,-1.032959,C
0.15576172,-0.07348633,-1.0368652,C
0.15551758,-0.080566408,-1.0393066,C
0.1640625,-0.07739258,-1.0063476,C
0.176269532,-0.076171868,-1.015625,C
0.14697266,-0.06689453,-1.0322266,C
0.14208984,-0.07348633,-1.0251465,C
0.14257812,-0.07739258,-1.0217285,C
0.16772461,-0.06347656,-1.0134277,C
0.16308594,-0.064941408,-1.0222168,C
0.1237793,-0.08935547,-1.0419922,C
0.16992188,-0.07421875,-1.0141602,C
0.16381836,-0.0769043,-1.0302734,C
0.14526367,-0.083496092,-1.0253906,C
0.13623047,-0.072753908,-1.0383301,C
0.14208984,-0.080078132,-1.0185547,C
0.1394043,-0.07495117,-1.0268555,C
0.15039062,-0.07348633,-1.0258789,C
0.13452148,-0.07373047,-1.0383301,C
0.14575196,-0.06958008,-1.0197754,C
0.15795898,-0.07324219,-1.0114746,C
0.168945316,-0.072021484,-1.020752,C
0.13256836,-0.071777348,-1.0405274,C
0.15112304,-0.07910156,-1.0314942,C
0.13842774,-0.091552732,-1.0258789,C
0.16186524,-0.07080078,-1.0148926,C
0.16064453,-0.061279296,-1.0385742,C
0.13891602,-0.060302736,-1.0380859,C
0.1472168,-0.0703125,-1.026123,C
0.14453125,-0.06225586,-1.0305176,C
0.14575196,-0.057617188,-1.0307617,C
0.14550781,-0.068847656,-1.0219726,C
0.14550781,-0.064697268,-1.0297852,C
0.13769531,-0.06689453,-1.0195312,C
0.13720703,-0.052734376,-1.0388184,C
0.13452148,-0.056152344,-1.0253906,C
0.13842774,-0.037841796,-1.0344238,C
0.13085938,-0.052001952,-1.0219726,C
0.13500976,-0.051513672,-1.0192871,C
0.11401367,-0.036865236,-1.0471192,C
0.09057617,-0.06958008,-1.0537109,C
0.1015625,-0.053222656,-1.0410156,C
0.12182617,-0.048828124,-1.0224609,C
0.13745117,-0.0539550768,-1.0234375,C
0.11425781,-0.05029297,-1.0393066,C
0.13330078,-0.04711914,-1.0224609,C
0.1159668,-0.046875,-1.0288086,C
0.14672852,-0.056396484,-1.0124512,C
0.13134766,-0.068847656,-1.0285644,C
0.10473633,-0.07299805,-1.0407715,C
0.11669922,-0.08154297,-1.027832,C
0.12207031,-0.06201172,-1.0351562,C
0.14208984,-0.05834961,-1.0268555,C
0.114990232,-0.0703125,-1.0390625,C
0.14477539,-0.056152344,-1.0202637,C
0.12841797,-0.06933594,-1.0202637,C
0.14379883,-0.045166016,-1.0283203,C
0.13232422,-0.05517578,-1.03125,C
0.11987305,-0.061523436,-1.0380859,C
0.12866211,-0.075683592,-1.0405274,C
0.14038086,-0.06738281,-1.0268555,C
0.12719726,-0.07055664,-1.0324707,C
0.111328132,-0.08154297,-1.0339356,C
0.1303711,-0.064208984,-1.0366211,C
0.11230469,-0.076171868,-1.0307617,C
0.12451172,-0.0617675768,-1.0244141,C
0.1105957,-0.07446289,-1.0239258,C
0.099365232,-0.06738281,-1.0446777,C
0.12426758,-0.04711914,-1.0227051,C
0.12133789,-0.046875,-1.0354004,C
0.1171875,-0.051513672,-1.0302734,C
0.12402344,-0.041992188,-1.0334473,C
0.115478516,-0.049560548,-1.0388184,C
0.12084961,-0.05810547,-1.0290527,C
0.14160156,-0.051757812,-1.0231934,C
0.1340332,-0.040039064,-1.0292969,C
0.12109375,-0.06298828,-1.0244141,C
0.115234376,-0.053466796,-1.0241699,C
0.10913086,-0.06518555,-1.0275879,C
0.11010742,-0.05810547,-1.0297852,C
0.103759768,-0.06665039,-1.0390625,C
0.115234376,-0.061523436,-1.0332031,C
0.11303711,-0.056396484,-1.0336914,C
0.11206055,-0.072021484,-1.0209961,C
0.11767578,-0.05883789,-1.03125,C
0.12670898,-0.053710936,-1.0270996,C
0.1105957,-0.07104492,-1.0270996,C
0.12646484,-0.05908203,-1.0292969,C
0.12353516,-0.059326172,-1.0217285,C
0.12182617,-0.06518555,-1.0371094,C
0.11206055,-0.06958008,-1.0144043,C
0.09277344,-0.041259764,-1.0549316,C
0.107666016,-0.063964844,-1.0222168,C
0.10522461,-0.04736328,-1.0380859,C
0.08691406,-0.06225586,-1.0515137,C
0.104003908,-0.060058592,-1.0266113,C
0.12353516,-0.045410156,-1.0217285,C
0.08886719,-0.05517578,-1.043457,C
0.09667969,-0.047851564,-1.0395508,C
0.095703128,-0.06567383,-1.026123,C
0.09472656,-0.0476074216,-1.0458984,C
0.10131836,-0.05883789,-1.0249024,C
0.103515624,-0.05126953,-1.0256348,C
0.11303711,-0.03857422,-1.0380859,C
0.099121096,-0.04736328,-1.0356445,C
0.09838867,-0.0546875,-1.0263672,C
0.09692383,-0.05810547,-1.0251465,C
0.060058592,-0.067871096,-1.0454102,C
0.08959961,-0.06201172,-1.0354004,C
0.114746092,-0.07006836,-1.0073242,C
0.13500976,-0.048339844,-1.0187988,C
0.15185547,-0.028564454,-1.0256348,C
0.13012696,-0.034423828,-1.0256348,C
0.10644531,-0.044921876,-1.0324707,C
0.11816406,-0.048583984,-1.019043,C
0.10546875,-0.03930664,-1.0380859,C
0.091552732,-0.038085936,-1.036377,C
0.10253906,-0.03955078,-1.027832,C
0.12695312,-0.020019532,-1.0307617,C
0.20458984,0.0078125,-1.0078125,C
0.1784668,0.0146484368,-1.0268555,C
0.111572264,-0.025146484,-1.0263672,C
0.0554199232,-0.060058592,-1.0378418,C
0.037597656,-0.057373048,-1.0437012,C
0.045898436,-0.03881836,-1.0432129,C
0.06713867,-0.028076172,-1.0212402,C
0.021728516,-0.045654296,-1.048584,C
0.0068359376,-0.04248047,-1.032959,C
-0.017822266,-0.042236328,-1.0444336,C
0.00732421868,-0.018066406,-1.0603027,C
0.048583984,-0.020019532,-1.0219726,C
0.050048828,-0.014892578,-1.0275879,C
0.061035156,-0.010253906,-1.0356445,C
0.041259764,-0.020263672,-1.0349121,C
0.0703125,-0.024169922,-1.0141602,C
0.080078132,0.0063476564,-1.0415039,C
0.114746092,-0.037597656,-1.0476074,C
0.05810547,-0.012939453,-1.0317383,C
0.015136719,-0.041748048,-1.0148926,C
0.03466797,0.0,-1.0446777,C
0.024414062,-0.014892578,-1.0351562,C
0.03125,0.010986328,-1.0456543,C
0.03466797,0.008300781,-1.0437012,C
0.033935548,0.020263672,-1.0427246,C
0.037109376,0.0087890624,-1.0310058,C
0.033203124,0.021728516,-1.0480957,C
-0.00048828124,-0.0012207031,-1.0402832,C
0.012451172,0.021240234,-1.0568848,C
0.036621092,-0.004638672,-1.0373535,C
0.060302736,-0.0007324219,-1.0253906,C
0.0461425784,-0.0029296876,-1.0322266,C
0.036376952,0.0075683592,-1.0393066,C
0.04296875,0.0017089844,-1.0205078,C
0.05029297,0.0075683592,-1.0419922,C
0.03515625,0.007080078,-1.0344238,C
0.044677736,0.018554688,-1.0402832,C
0.05029297,0.018066406,-1.0239258,C
0.059570312,0.009521484,-1.0285644,C
0.042236328,0.0041503908,-1.03125,C
1.0136719,0.034423828,-0.26635742,D
1.0087891,0.038085936,-0.27978516,D
1.0126953,0.06665039,-0.27685548,D
1.0148926,0.088378904,-0.25756836,D
1.0085449,0.09741211,-0.27905272,D
1.0090332,0.11743164,-0.2709961,D
1.0136719,0.114990232,-0.26733398,D
1.0029297,0.063964844,-0.24365234,D
1.0,0.071777348,-0.26538086,D
0.994384736,0.07104492,-0.31079102,D
0.98999024,0.080566408,-0.31860352,D
0.98413084,0.07739258,-0.31103516,D
0.98217776,0.08862305,-0.3071289,D
0.98095704,0.07910156,-0.32226562,D
1.0068359,0.14916992,-0.3569336,D
1.0151367,0.15039062,-0.29467772,D
1.0192871,0.1303711,-0.24194336,D
1.0085449,0.11425781,-0.24023438,D
1.0061035,0.10473633,-0.2470703,D
1.0075684,0.0925293,-0.25561524,D
1.0224609,0.08691406,-0.2084961,D
1.0234375,0.06665039,-0.22631836,D
1.0270996,0.084228516,-0.25561524,D
1.0280762,0.10131836,-0.26123048,D
1.0192871,0.08129883,-0.2746582,D
1.0166016,0.1105957,-0.2709961,D
1.0168457,0.12963867,-0.28198242,D
1.0141602,0.12524414,-0.25146484,D
1.0214844,0.13378906,-0.230712892,D
1.027832,0.12524414,-0.2055664,D
1.0275879,0.103515624,-0.2084961,D
1.0314942,0.10107422,-0.1904297,D
1.0356445,0.10546875,-0.19482422,D
1.0310058,0.09741211,-0.21289062,D
1.0307617,0.07836914,-0.22583008,D
1.0314942,0.08081055,-0.21777344,D
1.0366211,0.08666992,-0.19262696,D
1.0300293,0.0793457,-0.21264648,D
1.027832,0.08691406,-0.2368164,D
1.03125,0.09423828,-0.22045898,D
1.0302734,0.103515624,-0.19580078,D
1.0280762,0.091552732,-0.21899414,D
1.0361328,0.10546875,-0.16381836,D
1.0317383,0.096191408,-0.19018554,D
1.0236816,0.084472652,-0.22070312,D
1.0234375,0.060302736,-0.24169922,D
1.0153808,0.045898436,-0.2512207,D
1.0134277,0.043701172,-0.27783204,D
1.0197754,0.0546875,-0.2590332,D
1.0229492,0.05102539,-0.2512207,D
1.0175781,0.045654296,-0.26049804,D
1.0180664,0.061279296,-0.27514648,D
1.0212402,0.07324219,-0.26489258,D
1.0178223,0.07299805,-0.24926758,D
1.026123,0.072021484,-0.26391602,D
1.0197754,0.07397461,-0.2631836,D
1.0209961,0.07885742,-0.230468752,D
1.027832,0.075927736,-0.23706054,D
1.0224609,0.045898436,-0.237304684,D
1.0270996,0.052001952,-0.238037108,D
1.0231934,0.04272461,-0.237304684,D
1.0236816,0.02734375,-0.24291992,D
1.0280762,0.038085936,-0.24902344,D
1.0231934,0.03930664,-0.22729492,D
1.0212402,0.037841796,-0.25073242,D
1.0200195,0.041748048,-0.2685547,D
1.0187988,0.05493164,-0.26293944,D
1.026123,0.06640625,-0.23608398,D
1.0192871,0.05053711,-0.25170898,D
1.0185547,0.0554199232,-0.25195312,D
1.0192871,0.057861328,-0.25805664,D
1.0202637,0.059326172,-0.24072266,D
1.0268555,0.064208984,-0.23242188,D
1.0227051,0.044189452,-0.238769532,D
1.0292969,0.043701172,-0.23339844,D
1.0217285,0.02709961,-0.246582032,D
1.0256348,0.0383300768,-0.2409668,D
1.0227051,0.03930664,-0.245117184,D
1.0244141,0.04272461,-0.24316406,D
1.0222168,0.0397949216,-0.24121094,D
1.019043,0.03173828,-0.25805664,D
1.0148926,0.030273438,-0.26464844,D
1.0227051,0.049560548,-0.25219728,D
1.0200195,0.028076172,-0.26342772,D
1.0239258,0.043701172,-0.2524414,D
1.0197754,0.021972656,-0.26879884,D
1.020752,0.045166016,-0.25683594,D
1.0273438,0.053710936,-0.23657226,D
1.0231934,0.04321289,-0.237548832,D
1.0224609,0.05493164,-0.25073242,D
1.0273438,0.05883789,-0.238525392,D
1.0292969,0.050048828,-0.2409668,D
1.0224609,0.044677736,-0.245117184,D
1.0239258,0.052978516,-0.24072266,D
1.0266113,0.0476074216,-0.22875976,D
1.0249024,0.041992188,-0.2199707,D
1.0234375,0.036376952,-0.22705078,D
1.0234375,0.04321289,-0.246337884,D
1.0180664,0.05078125,-0.24316406,D
1.0241699,0.0539550768,-0.2529297,D
1.0246582,0.057128908,-0.24194336,D
1.0212402,0.052978516,-0.25317384,D
1.0244141,0.056396484,-0.24243164,D
1.0239258,0.057861328,-0.23583984,D
1.0224609,0.053466796,-0.2446289,D
1.0175781,0.037353516,-0.2590332,D
1.0212402,0.04296875,-0.24243164,D
1.020752,0.033203124,-0.26391602,D
1.0258789,0.033935548,-0.23217774,D
1.0224609,0.04345703,-0.24414062,D
1.0249024,0.043945312,-0.2553711,D
1.0192871,0.043945312,-0.23388672,D
1.0195312,0.044189452,-0.24389648,D
1.0178223,0.059814452,-0.24316406,D
1.020752,0.050048828,-0.239013668,D
1.0263672,0.048339844,-0.238769532,D
1.0263672,0.052978516,-0.24267578,D
1.0239258,0.059326172,-0.23486328,D
1.0229492,0.049804688,-0.231445316,D
1.020752,0.036376952,-0.2553711,D
1.0029297,-0.06542969,-0.29833984,D
1.0222168,0.025878906,-0.25732422,D
1.0222168,0.018066406,-0.26098632,D
1.020752,0.03564453,-0.2541504,D
1.015625,0.029296875,-0.26489258,D
1.0200195,0.03564453,-0.2770996,D
1.0195312,0.04345703,-0.25390624,D
1.0197754,0.037353516,-0.26708984,D
1.0241699,0.0397949216,-0.25830078,D
1.026123,0.040527344,-0.246826168,D
1.0251465,0.0690918,-0.25390624,D
1.020752,0.049804688,-0.26464844,D
1.0197754,0.048828124,-0.24267578,D
1.0273438,0.044921876,-0.24291992,D
1.0229492,0.0476074216,-0.2265625,D
1.0158692,0.029052734,-0.26293944,D
1.0212402,0.04296875,-0.25854492,D
1.0251465,0.045898436,-0.24121094,D
1.0280762,0.04345703,-0.24291992,D
1.0263672,0.047851564,-0.238769532,D
1.0175781,0.03955078,-0.2446289,D
1.0195312,0.03515625,-0.2529297,D
1.0322266,0.08935547,-0.18920898,D
1.0324707,0.08203125,-0.13623047,D
1.0268555,0.064697268,-0.23706054,D
1.0241699,0.052001952,-0.22875976,D
1.0187988,0.035888672,-0.24243164,D
1.0253906,0.036376952,-0.22705078,D
1.0263672,-0.04321289,-0.26464844,D
1.0249024,0.025878906,-0.245605468,D
1.0273438,0.046875,-0.23217774,D
1.029541,0.048339844,-0.21191406,D
1.0297852,0.04272461,-0.22485352,D
1.0263672,0.040039064,-0.23486328,D
1.0100098,0.032226564,-0.24169922,D
1.0805664,0.12841797,-0.20458984,D
1.0319824,0.057617188,-0.183593744,D
1.0922852,0.07788086,-0.18164062,D
0.96899416,-0.01928711,-0.2680664,D
0.9145508,-0.013183594,-0.25708008,D
