thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,pinky_x,pinky_y,pinky_z,alphabet
1.0722656,0.0026855468,-0.2421875,-0.93847656,0.012207031,-0.239013668,-0.9206543,-0.13452148,-0.095703128,-1.0712891,-0.012451172,-0.14746094,-1.0878906,-0.0041503908,-0.14990234,I
1.0639648,0.021972656,-0.25708008,-0.9165039,0.0,-0.22387696,-0.90283204,-0.15942383,-0.08935547,-1.0598144,-0.030273438,-0.12084961,-1.0537109,-0.03515625,-0.122802732,I
1.0722656,-0.016601562,-0.22460938,-0.9511719,0.034423828,-0.2631836,-0.9580078,-0.10229492,-0.08886719,-1.1206055,0.056396484,-0.14770508,-1.1171875,0.043945312,-0.14746094,I
1.0610352,0.053710936,-0.24951172,-0.9345703,0.016601562,-0.24194336,-0.9379883,-0.12915039,-0.08227539,-1.0751953,0.013916016,-0.13452148,-1.0766602,0.010986328,-0.13085938,I
1.0678711,0.048828124,-0.2685547,-0.9370117,-0.02319336,-0.23461914,-0.9367676,-0.13671875,-0.12963867,-1.0612793,-0.029296875,-0.15478516,-1.0673828,-0.026367188,-0.167968752,I
1.0583496,-0.0476074216,-0.25170898,-0.920898464,-0.0012207031,-0.25756836,-0.92529292,-0.15283203,-0.07470703,-1.0791016,-0.001953125,-0.15991211,-1.0776367,0.009033203,-0.1706543,I
1.0444336,0.015136719,-0.29956056,-0.9309082,0.0017089844,-0.238037108,-0.9189453,-0.16430664,-0.07861328,-1.0668945,-0.0063476564,-0.15429688,-1.0722656,-0.013916016,-0.15625,I
1.0622558,-0.0214843736,-0.24780274,-0.93359376,0.011230469,-0.25463868,-0.9453125,-0.12060547,-0.11425781,-1.1013184,0.0146484368,-0.15771484,-1.0996094,0.018554688,-0.15405274,I
1.0634766,0.028564454,-0.2602539,-0.93066408,0.0041503908,-0.22924804,-0.9152832,-0.14697266,-0.083984376,-1.0708008,0.0146484368,-0.15307617,-1.0678711,0.0175781252,-0.14550781,I
1.0634766,0.03515625,-0.246093744,-0.9267578,0.00024414064,-0.22827148,-0.9313965,-0.14990234,-0.087890624,-1.0771484,0.0021972656,-0.1640625,-1.0737305,0.0012207031,-0.15625,I
1.0610352,0.0075683592,-0.25,-0.9279785,0.012451172,-0.2331543,-0.91845704,-0.12646484,-0.08935547,-1.0681152,0.022216796,-0.14233398,-1.0710449,0.010986328,-0.14697266,I
1.0773926,-0.00048828124,-0.20898438,-0.9177246,0.015136719,-0.24902344,-0.923584,-0.140625,-0.080566408,-1.0808106,0.017822266,-0.1706543,-1.0854492,0.01977539,-0.1628418,I
1.0512695,0.024414062,-0.26220704,-0.93237304,-0.0063476564,-0.231445316,-0.9267578,-0.15283203,-0.12597656,-1.0805664,-0.0017089844,-0.167968752,-1.0837402,-0.0014648438,-0.17358398,I
1.0749512,-0.041503908,-0.23388672,-0.9301758,0.0078125,-0.24438476,-0.922851568,-0.1430664,-0.11694336,-1.0756836,-0.004638672,-0.13061524,-1.0646973,0.057373048,-0.168212892,I
1.0739746,0.004638672,-0.221923824,-0.9399414,0.0009765625,-0.24267578,-0.9362793,-0.1472168,-0.11303711,-1.0686035,0.03100586,-0.11450195,-1.0627442,0.0554199232,-0.16186524,I
1.0578613,0.015136719,-0.24414062,-0.92944332,0.004638672,-0.223388668,-0.9145508,-0.13452148,-0.103759768,-1.0693359,0.0068359376,-0.16259766,-1.0693359,0.00366210936,-0.16064453,I
1.0578613,0.020263672,-0.245605468,-0.9436035,0.02734375,-0.2331543,-0.94970708,-0.12524414,-0.07348633,-1.0976562,0.0476074216,-0.1484375,-1.1049805,0.044677736,-0.14697266,I
1.0725098,0.00366210936,-0.22875976,-0.917968736,0.0034179688,-0.21655274,-0.9038086,-0.12939453,-0.10424805,-1.0612793,0.010986328,-0.14428711,-1.0537109,0.009277344,-0.15454102,I
1.0300293,-0.013183594,-0.30859376,-0.9272461,-0.001953125,-0.2163086,-0.9267578,-0.16064453,-0.08178711,-1.0856934,0.02758789,-0.14428711,-1.0942383,0.020507812,-0.15625,I
1.0585938,-0.009277344,-0.25756836,-0.9123535,-0.001953125,-0.2175293,-0.9008789,-0.14868164,-0.084228516,-1.0566406,-0.00048828124,-0.1586914,-1.0537109,-0.0009765625,-0.15185547,I
1.0639648,-0.032226564,-0.21899414,-0.9152832,0.0009765625,-0.24291992,-0.9086914,-0.13598633,-0.10180664,-1.067627,0.0026855468,-0.16381836,-1.0681152,0.0053710936,-0.17236328,I
1.0449219,-0.001953125,-0.25976562,-0.93652344,0.010498047,-0.237792976,-0.92456056,-0.12207031,-0.13085938,-1.0852051,0.01977539,-0.1616211,-1.0837402,0.022460938,-0.15698242,I
1.0703125,0.01171875,-0.22070312,-0.92456056,-0.0007324219,-0.223144532,-0.9140625,-0.14379883,-0.09277344,-1.059082,-0.005126953,-0.16113281,-1.064209,-0.009765625,-0.17211914,I
1.0686035,-0.00048828124,-0.23510742,-0.95288088,0.019042968,-0.25073242,-0.9658203,-0.099365232,-0.07788086,-1.1057129,0.045410156,-0.15991211,-1.09375,0.051513672,-0.15722656,I
1.0891113,-0.014404297,-0.183837884,-0.9226074,0.0012207031,-0.22607422,-0.89990232,-0.16552734,-0.0703125,-1.0356445,0.016113282,-0.16308594,-1.0383301,-0.00732421868,-0.16186524,I
1.0126953,0.024902344,-0.32666016,-0.9267578,-0.010253906,-0.2055664,-0.920898464,-0.1550293,-0.104003908,-1.0910644,0.0017089844,-0.14379883,-1.083252,0.0012207031,-0.14550781,I
1.0407715,-0.019042968,-0.26000976,-0.9199219,0.0026855468,-0.229980468,-0.9165039,-0.15527344,-0.055908204,-1.0625,0.022705078,-0.12524414,-1.0605469,0.02734375,-0.13720703,I
1.0488281,-0.030761718,-0.27172852,-0.9326172,-0.011962891,-0.215332032,-0.92626952,-0.14746094,-0.10107422,-1.097168,0.013671875,-0.14672852,-1.0944824,0.011474609,-0.14575196,I
1.0668945,0.018798828,-0.26293944,-0.9453125,-0.010498047,-0.222900384,-0.9309082,-0.168212892,-0.0859375,-1.0935058,0.017822266,-0.13232422,-1.1000976,0.020507812,-0.13745117,I
1.0698242,0.0053710936,-0.234375,-0.9291992,-0.009277344,-0.223388668,-0.92163084,-0.16772461,-0.07885742,-1.0788574,-0.00366210936,-0.14453125,-1.0783692,0.0043945312,-0.14135742,I
1.0571289,-0.01953125,-0.25146484,-0.9296875,0.0007324219,-0.238769532,-0.9238281,-0.1508789,-0.09765625,-1.0820312,0.011962891,-0.14990234,-1.0837402,0.024414062,-0.14916992,I
1.0615234,0.014892578,-0.25952148,-0.92529292,0.001953125,-0.21972656,-0.91015624,-0.13989258,-0.09399414,-1.0681152,0.0126953128,-0.14233398,-1.0688476,0.016113282,-0.14477539,I
1.0632324,-0.016357422,-0.246826168,-0.936035136,0.0043945312,-0.238769532,-0.93481448,-0.1340332,-0.08544922,-1.0861816,0.033691408,-0.13745117,-1.0881348,0.033935548,-0.13989258,I
1.0710449,-0.016113282,-0.25561524,-0.9255371,-0.018554688,-0.214355468,-0.9050293,-0.17456054,-0.08886719,-1.060791,-0.008056641,-0.14013672,-1.0732422,-0.008056641,-0.15039062,I
1.060791,0.0026855468,-0.25146484,-0.923584,-0.016357422,-0.2277832,-0.9211426,-0.15893554,-0.1003418,-1.0822754,-0.0075683592,-0.16064453,-1.074707,-0.006591797,-0.15014648,I
1.0632324,-0.018554688,-0.23583984,-0.9194336,0.0026855468,-0.24804688,-0.9243164,-0.14501953,-0.07763672,-1.0712891,0.016845704,-0.13354492,-1.0678711,0.011230469,-0.14086914,I
1.0620117,-0.009765625,-0.25170898,-0.9189453,-0.015136719,-0.23510742,-0.91503908,-0.15625,-0.12011719,-1.0771484,0.0007324219,-0.15185547,-1.0849609,0.0043945312,-0.15307617,I
1.0637207,0.030517578,-0.28271484,-0.93530268,-0.013183594,-0.2199707,-0.9226074,-0.15063476,-0.09423828,-1.0839844,0.005126953,-0.13989258,-1.0874024,0.0012207031,-0.14086914,I
1.0766602,-0.012207031,-0.215087884,-0.921875,-0.0048828124,-0.2421875,-0.911865232,-0.15722656,-0.08984375,-1.0673828,0.0061035156,-0.14941406,-1.0668945,0.011230469,-0.15063476,I
1.0681152,0.034179688,-0.246582032,-0.9472656,0.00732421868,-0.23364258,-0.9338379,-0.13793946,-0.096191408,-1.0957031,0.024902344,-0.15283203,-1.0986328,0.029296875,-0.14770508,I
1.0783692,-0.001953125,-0.238769532,-0.9182129,-0.00390625,-0.22387696,-0.9001465,-0.15795898,-0.0847168,-1.0581055,-0.0017089844,-0.1538086,-1.0629883,-0.0053710936,-0.15161133,I
1.0512695,-0.022705078,-0.25097656,-0.92822264,-0.0014648438,-0.223144532,-0.91918948,-0.14941406,-0.08276367,-1.0795898,0.014404297,-0.14257812,-1.0756836,0.0126953128,-0.14331054,I
1.0561524,0.009033203,-0.238037108,-0.9304199,0.00390625,-0.2368164,-0.9213867,-0.14794922,-0.07739258,-1.0837402,0.029296875,-0.14404297,-1.0827637,0.029785156,-0.14111328,I
1.0754394,0.026855468,-0.24389648,-0.9423828,0.00024414064,-0.21728516,-0.9194336,-0.1430664,-0.08227539,-1.0712891,0.022460938,-0.13378906,-1.0720215,0.0234375,-0.12817383,I
1.0739746,-0.0041503908,-0.20385742,-0.922851568,0.00024414064,-0.21264648,-0.9226074,-0.16381836,-0.0703125,-1.0869141,0.029785156,-0.1328125,-1.0837402,0.020019532,-0.13598633,I
1.0561524,-0.015136719,-0.246093744,-0.91015624,0.008544922,-0.23217774,-0.90844728,-0.14819336,-0.06323242,-1.0615234,0.018066406,-0.13989258,-1.0644531,0.013671875,-0.14208984,I
1.0629883,-0.027832032,-0.238525392,-0.920898464,0.0,-0.23364258,-0.9147949,-0.14648438,-0.103759768,-1.0705566,0.010253906,-0.14819336,-1.0749512,0.0126953128,-0.14697266,I
1.0288086,0.001953125,-0.3100586,-0.91748052,-0.010986328,-0.20214844,-0.92333984,-0.14697266,-0.080078132,-1.0969238,0.008300781,-0.13891602,-1.0888672,0.016601562,-0.13208008,I
1.0568848,0.020507812,-0.2770996,-0.9472656,-0.004638672,-0.18945312,-0.92407224,-0.1665039,-0.041503908,-1.0871582,0.028320312,-0.12036133,-1.0917969,0.030273438,-0.114990232,I
1.0725098,-0.011962891,-0.25756836,-0.92944332,0.00048828124,-0.2163086,-0.9182129,-0.1508789,-0.064697268,-1.081543,0.025878906,-0.11987305,-1.0859375,0.018066406,-0.12451172,I
1.0700684,0.03515625,-0.26293944,-0.9382324,0.006591797,-0.203125,-0.9074707,-0.13769531,-0.056640624,-1.0632324,0.041503908,-0.118896488,-1.0634766,0.0390625,-0.12402344,I
1.0634766,-0.029296875,-0.2529297,-0.9326172,0.009277344,-0.21801758,-0.9362793,-0.13793946,-0.06274414,-1.0871582,0.033203124,-0.1328125,-1.0908203,0.036621092,-0.1303711,I
1.0698242,0.051513672,-0.27001952,-0.93969732,-0.0053710936,-0.20092774,-0.9223633,-0.16015625,-0.05810547,-1.0825195,0.011962891,-0.13354492,-1.0847168,0.0175781252,-0.12841797,I
1.0703125,0.013916016,-0.246093744,-0.9309082,0.009277344,-0.2199707,-0.922851568,-0.14819336,-0.0795898436,-1.0888672,0.02734375,-0.1262207,-1.0925293,0.022949218,-0.12890625,I
1.0510254,0.012451172,-0.30395508,-0.934082064,-0.007080078,-0.207275384,-0.9277344,-0.16088867,-0.07128906,-1.0847168,0.013183594,-0.12084961,-1.0871582,0.012451172,-0.12548828,I
1.0639648,-0.022216796,-0.25634766,-0.92700195,-0.013427734,-0.21655274,-0.9091797,-0.15771484,-0.07348633,-1.0761719,0.010253906,-0.13549804,-1.0754394,0.010498047,-0.13500976,I
1.052002,-0.011474609,-0.29956056,-0.9362793,-0.0026855468,-0.20996094,-0.9362793,-0.15332031,-0.048583984,-1.1162109,0.0056152344,-0.1821289,-1.1135254,-0.026123046,-0.1171875,I
1.0688476,0.033935548,-0.26782228,-0.8991699,0.0041503908,-0.22558594,-0.88012696,-0.18579102,-0.076416016,-1.048584,0.028076172,-0.028564454,-1.0197754,0.024414062,-0.08154297,I
1.0488281,-0.0146484368,-0.27392578,-0.93066408,0.0,-0.22485352,-0.92871096,-0.15234375,-0.08544922,-1.1027832,0.018798828,-0.12841797,-1.0983887,0.018798828,-0.12866211,I
1.0522461,0.0,-0.26611328,-0.93310544,0.0041503908,-0.21704102,-0.9211426,-0.15258789,-0.05419922,-1.0732422,0.027832032,-0.12866211,-1.0695801,0.028320312,-0.12866211,I
1.0629883,0.0175781252,-0.246093744,-0.9375,0.009521484,-0.22167969,-0.92456056,-0.14331054,-0.07885742,-1.0849609,0.032470704,-0.1237793,-1.0849609,0.032958984,-0.12768554,I
1.0554199,0.0061035156,-0.26049804,-0.9321289,0.028808594,-0.22631836,-0.9169922,-0.13427734,-0.071777348,-1.083252,0.060546876,-0.1159668,-1.0883789,0.059570312,-0.115478516,I
1.0673828,0.03540039,-0.26708984,-0.9370117,-0.016845704,-0.18920898,-0.9145508,-0.17358398,-0.07885742,-1.072998,0.014404297,-0.119140624,-1.0722656,0.018066406,-0.12158203,I
1.0546875,0.0041503908,-0.26245116,-0.94970708,0.025634766,-0.23608398,-0.9404297,-0.13549804,-0.057861328,-1.105957,0.060058592,-0.118652344,-1.1079102,0.0539550768,-0.114990232,I
1.083252,0.026367188,-0.23950196,-0.93310544,-0.0031738282,-0.208007816,-0.90649416,-0.15991211,-0.087646488,-1.0634766,0.0056152344,-0.13793946,-1.0681152,0.015136719,-0.14208984,I
1.0534668,0.0053710936,-0.265625,-0.9423828,0.015136719,-0.22827148,-0.93237304,-0.13330078,-0.06713867,-1.0888672,0.040283204,-0.12841797,-1.0974121,0.03955078,-0.13378906,I
1.0690918,0.008056641,-0.24902344,-0.9238281,0.0034179688,-0.215332032,-0.8977051,-0.17138672,-0.0637207,-1.0717774,0.021728516,-0.125,-1.0720215,0.025146484,-0.12695312,I
1.0480957,0.0,-0.27661132,-0.9255371,-0.0056152344,-0.21923828,-0.9199219,-0.15625,-0.083496092,-1.0800781,0.018554688,-0.11767578,-1.0859375,0.018066406,-0.115722652,I
1.0314942,0.0053710936,-0.32788086,-0.9470215,-0.01953125,-0.20288086,-0.9382324,-0.16479492,-0.059814452,-1.1047363,0.018066406,-0.10498047,-1.1054688,0.015380859,-0.10668945,I
1.0695801,-0.041992188,-0.26000976,-0.9074707,-0.03149414,-0.206787108,-0.892334,-0.1904297,-0.080322264,-1.0744629,-0.0056152344,-0.10229492,-1.0837402,-0.0126953128,-0.10522461,I
1.0541992,-0.0146484368,-0.27294922,-0.939209,-0.024902344,-0.21801758,-0.9289551,-0.1706543,-0.0925293,-1.0922852,-0.0014648438,-0.11987305,-1.0869141,-0.00390625,-0.11450195,I
1.0554199,-0.03564453,-0.23413086,-0.91430664,0.00390625,-0.23657226,-0.8947754,-0.15649414,-0.0795898436,-1.0544434,0.024414062,-0.12231445,-1.0549316,0.018798828,-0.12207031,I
1.0534668,0.021240234,-0.245361332,-0.93237304,0.016601562,-0.23608398,-0.929931664,-0.1352539,-0.08325195,-1.0861816,0.040527344,-0.13647461,-1.0883789,0.03857422,-0.13623047,I
1.0725098,-0.007080078,-0.22460938,-0.929931664,0.0063476564,-0.20947266,-0.9145508,-0.15258789,-0.06982422,-1.0717774,0.024169922,-0.12426758,-1.0686035,0.024414062,-0.12548828,I
1.0571289,0.018798828,-0.25708008,-0.93652344,0.00390625,-0.22070312,-0.9333496,-0.1430664,-0.07446289,-1.0908203,0.029785156,-0.12158203,-1.0881348,0.02709961,-0.1262207,I
1.0493164,0.009033203,-0.26904296,-0.9248047,0.0021972656,-0.214355468,-0.9177246,-0.14892578,-0.06225586,-1.0810547,0.028564454,-0.12133789,-1.0793457,0.026855468,-0.115722652,I
1.0654297,-0.0107421868,-0.27148438,-0.934082064,-0.00390625,-0.214111332,-0.9128418,-0.17114258,-0.08203125,-1.0842285,0.018066406,-0.12768554,-1.0888672,0.016845704,-0.13598633,I
1.0603027,-0.006591797,-0.24975586,-0.93725584,0.0053710936,-0.22827148,-0.9316406,-0.1508789,-0.07739258,-1.0898438,0.033935548,-0.11645508,-1.0874024,0.02709961,-0.11767578,I
1.0690918,-0.018798828,-0.238769532,-0.9226074,-0.00366210936,-0.21606446,-0.9116211,-0.14648438,-0.080322264,-1.0664062,0.01953125,-0.12573242,-1.0722656,0.02734375,-0.12670898,I
1.0712891,0.041748048,-0.25830078,-0.9411621,0.00366210936,-0.2175293,-0.9296875,-0.16113281,-0.087402344,-1.0883789,0.025634766,-0.1381836,-1.0908203,0.026855468,-0.13476562,I
1.065918,-0.029541016,-0.230224616,-0.92626952,0.0087890624,-0.23217774,-0.9108887,-0.14282226,-0.07006836,-1.064209,0.025634766,-0.14331054,-1.0649414,0.0175781252,-0.14355469,I
1.0534668,0.016601562,-0.28027344,-0.94140624,-0.0017089844,-0.21972656,-0.93847656,-0.1574707,-0.052734376,-1.1008301,0.032714844,-0.122558592,-1.1013184,0.03173828,-0.11791992,I
1.0664062,-0.0007324219,-0.26245116,-0.9211426,-0.007080078,-0.20166016,-0.888916,-0.1784668,-0.08935547,-1.0651856,0.01586914,-0.114990232,-1.0708008,0.016113282,-0.1159668,I
1.0722656,0.020751954,-0.221923824,-0.92700195,-0.0026855468,-0.22387696,-0.9243164,-0.14477539,-0.099365232,-1.0783692,-0.00048828124,-0.12939453,-1.0761719,0.001953125,-0.13476562,I
1.0500488,0.02368164,-0.2565918,-0.9411621,0.005859375,-0.2368164,-0.936035136,-0.14526367,-0.08300781,-1.0996094,0.03173828,-0.13183594,-1.0930176,0.033691408,-0.12402344,I
1.0795898,-0.020996094,-0.20507812,-0.9128418,-0.005126953,-0.2470703,-0.89697268,-0.1706543,-0.07763672,-1.0700684,0.008544922,-0.13623047,-1.0710449,0.0007324219,-0.14257812,I
1.0532226,-0.005126953,-0.26391602,-0.9345703,-0.011474609,-0.21655274,-0.9272461,-0.1652832,-0.07739258,-1.0930176,0.0214843736,-0.13354492,-1.0876465,0.021972656,-0.13110352,I
1.060791,-0.0048828124,-0.24267578,-0.9152832,-0.006591797,-0.2253418,-0.9008789,-0.16772461,-0.083496092,-1.064209,0.009033203,-0.12084961,-1.0617676,0.0078125,-0.12182617,I
1.0510254,0.022705078,-0.26708984,-0.9277344,-0.004638672,-0.21923828,-0.9265137,-0.15356446,-0.07348633,-1.0859375,0.026855468,-0.122802732,-1.0878906,0.02319336,-0.122802732,I
1.0664062,0.020263672,-0.24975586,-0.93237304,0.011474609,-0.222167968,-0.9147949,-0.15039062,-0.08203125,-1.078125,0.036376952,-0.12353516,-1.0786133,0.031982422,-0.125,I
1.0712891,-0.008056641,-0.237304684,-0.92700195,-0.00024414064,-0.21850586,-0.91552732,-0.15356446,-0.08911133,-1.0788574,0.0175781252,-0.13500976,-1.0771484,0.02734375,-0.12036133,I
1.0390625,0.048583984,-0.25195312,-0.92944332,0.0024414062,-0.20825196,-0.9436035,-0.14477539,-0.0617675768,-1.1274414,0.036132812,-0.099853512,-1.1342774,0.021972656,-0.099609376,I
1.0803223,0.022949218,-0.25512696,-0.916748064,-0.008300781,-0.176757808,-0.8857422,-0.1694336,-0.072265624,-1.0537109,0.0014648438,-0.12182617,-1.0703125,-0.005126953,-0.12353516,I
1.0493164,-0.036376952,-0.27734376,-0.9333496,-0.00024414064,-0.22875976,-0.93774416,-0.14477539,-0.072509768,-1.0944824,0.038085936,-0.114746092,-1.0900879,0.035888672,-0.11376953,I
1.052002,-0.0078125,-0.2692871,-0.9238281,-0.010253906,-0.2175293,-0.9074707,-0.17749024,-0.0847168,-1.0698242,0.00366210936,-0.119384768,-1.0666504,0.0021972656,-0.11987305,I
1.0541992,-0.033935548,-0.245605468,-0.9343262,0.020996094,-0.22583008,-0.9069824,-0.17138672,-0.08276367,-1.1391602,-0.0546875,-0.18847656,-1.1164551,-0.075683592,-0.17016602,I
1.0546875,0.029296875,-0.27368164,-0.9416504,0.0012207031,-0.22045898,-0.9316406,-0.15039062,-0.080566408,-1.0981445,0.02734375,-0.11694336,-1.09375,0.029785156,-0.11621094,I
1.0732422,-0.0029296876,-0.25610352,-0.92749024,-0.009033203,-0.20947266,-0.9140625,-0.16992188,-0.08227539,-1.0756836,0.014892578,-0.10839844,-1.078125,0.024169922,-0.111328132,I
1.0598144,-0.020751954,-0.23999024,-0.9313965,0.008056641,-0.22045898,-0.92749024,-0.14355469,-0.06518555,-1.0856934,0.035888672,-0.119140624,-1.0842285,0.038085936,-0.12353516,I
1.0639648,0.0024414062,-0.23706054,-0.9172363,0.008056641,-0.22094726,-0.9003906,-0.1538086,-0.083496092,-1.0576172,0.01953125,-0.12597656,-1.0524902,0.015380859,-0.12792969,I
1.0544434,-0.008300781,-0.215087884,-0.93359376,0.018798828,-0.24072266,-0.9321289,-0.14086914,-0.07519531,-1.0839844,0.035888672,-0.10961914,-1.0881348,0.040771484,-0.12182617,I
1.0620117,0.016845704,-0.26342772,-0.939209,-0.0007324219,-0.20825196,-0.92529292,-0.15429688,-0.08544922,-1.0834961,0.0234375,-0.11303711,-1.0769043,0.022949218,-0.11694336,I
1.0495606,-0.022216796,-0.28125,-0.939209,-0.013916016,-0.2163086,-0.9267578,-0.18481446,-0.060546876,-1.1062012,0.017333984,-0.11791992,-1.105957,0.018066406,-0.1171875,I
1.0666504,-0.0053710936,-0.26245116,-0.9230957,-0.021972656,-0.223388668,-0.90600584,-0.17138672,-0.088378904,-1.0788574,0.004638672,-0.11450195,-1.0751953,-0.0021972656,-0.11743164,I
1.0546875,0.0021972656,-0.25805664,-0.93066408,-0.008300781,-0.239257808,-0.9199219,-0.15600586,-0.08544922,-1.078125,0.008300781,-0.12475586,-1.0849609,0.0017089844,-0.125,I
1.0576172,0.0,-0.27026368,-0.9304199,-0.005126953,-0.22827148,-0.9289551,-0.16235352,-0.09643555,-1.0908203,0.018066406,-0.12207031,-1.088623,0.018798828,-0.1184082,I
1.0686035,0.010498047,-0.26049804,-0.9394531,-0.00366210936,-0.229492184,-0.93774416,-0.15991211,-0.07446289,-1.0910644,0.022216796,-0.12426758,-1.0874024,0.02368164,-0.11401367,I
1.0554199,-0.029052734,-0.25952148,-0.93310544,0.0034179688,-0.21289062,-0.907714832,-0.1694336,-0.078125,-1.088623,0.026123046,-0.12695312,-1.0922852,0.030273438,-0.11987305,I
1.0737305,0.008544922,-0.23217774,-0.9296875,0.009765625,-0.222900384,-0.91748052,-0.1538086,-0.0859375,-1.0786133,0.016601562,-0.125,-1.0808106,0.020507812,-0.12084961,I
1.0822754,0.05102539,-0.222412116,-0.9440918,0.009765625,-0.237548832,-0.9472656,-0.13891602,-0.080078132,-1.1027832,0.04248047,-0.14453125,-1.0944824,0.040039064,-0.13696289,I
1.043457,0.0078125,-0.27075196,-0.93847656,0.0029296876,-0.2163086,-0.934082064,-0.14746094,-0.060058592,-1.0974121,0.025146484,-0.13061524,-1.0996094,0.026855468,-0.12939453,I
1.072998,-0.017822266,-0.238281252,-0.934082064,0.010009766,-0.2265625,-0.917968736,-0.15478516,-0.08251953,-1.078125,0.035888672,-0.11401367,-1.0791016,0.036132812,-0.10546875,I
1.0556641,0.0078125,-0.2722168,-0.936035136,-0.010009766,-0.21655274,-0.9211426,-0.175048832,-0.07861328,-1.092041,0.009521484,-0.11767578,-1.0859375,0.013671875,-0.11669922,I
1.060791,-0.013671875,-0.25512696,-0.9304199,0.011230469,-0.22387696,-0.9265137,-0.15185547,-0.07495117,-1.0942383,0.0546875,-0.11010742,-1.09375,0.0554199232,-0.111816408,I
1.0524902,0.040771484,-0.2849121,-0.943115264,0.01171875,-0.22143554,-0.9367676,-0.13745117,-0.08496094,-1.0654297,0.032958984,-0.1171875,-1.057373,-0.0021972656,-0.1237793,I
1.060791,-0.036865236,-0.25439452,-0.8991699,0.004638672,-0.22143554,-0.9013672,-0.1706543,-0.10180664,-1.0847168,0.026855468,-0.12207031,-1.0793457,0.018310546,-0.11694336,I
1.0732422,0.012939453,-0.21972656,-0.9345703,0.006591797,-0.23999024,-0.938964864,-0.1430664,-0.072753908,-1.0861816,0.020263672,-0.12353516,-1.0852051,0.027832032,-0.12768554,I
1.0600586,0.015136719,-0.2529297,-0.936035136,0.00390625,-0.223144532,-0.923584,-0.1472168,-0.09838867,-1.0844726,0.018310546,-0.12988281,-1.0827637,0.016357422,-0.1340332,I
1.0639648,-0.044189452,-0.2277832,-0.9199219,0.009521484,-0.23364258,-0.9133301,-0.15112304,-0.07836914,-1.0783692,0.029541016,-0.119384768,-1.0812988,0.032958984,-0.12011719,I
1.0627442,0.00048828124,-0.2524414,-0.93652344,0.007080078,-0.22680664,-0.9279785,-0.1538086,-0.08911133,-1.0910644,0.03149414,-0.12353516,-1.0932617,0.035888672,-0.1171875,I
1.0820312,0.030273438,-0.2163086,-0.9321289,-0.0007324219,-0.21899414,-0.91137692,-0.1616211,-0.08618164,-1.0727539,0.018798828,-0.12011719,-1.0710449,0.017089844,-0.10888672,I
1.0537109,-0.020507812,-0.25634766,-0.9313965,0.005859375,-0.23413086,-0.9238281,-0.15454102,-0.07446289,-1.0883789,0.029785156,-0.110839836,-1.0881348,0.030029296,-0.115234376,I
1.0593262,0.024169922,-0.25708008,-0.9243164,-0.0041503908,-0.22436524,-0.9067383,-0.16992188,-0.09375,-1.0739746,0.023925782,-0.10791016,-1.0734863,0.013427734,-0.10668945,I
1.0664062,-0.0075683592,-0.24975586,-0.92749024,-0.0048828124,-0.231201168,-0.9157715,-0.15966797,-0.09448242,-1.0825195,0.008300781,-0.12939453,-1.0869141,0.010986328,-0.12768554,I
1.0483398,-0.044433592,-0.2529297,-0.92700195,0.0029296876,-0.24145508,-0.92407224,-0.1508789,-0.08886719,-1.0800781,0.022460938,-0.12451172,-1.0795898,0.01977539,-0.11816406,I
1.0595703,-0.023925782,-0.24243164,-0.9250488,-0.001953125,-0.22607422,-0.9145508,-0.16088867,-0.08935547,-1.0856934,0.020263672,-0.12548828,-1.0847168,0.022216796,-0.12158203,I
1.0620117,0.0061035156,-0.2524414,-0.9338379,-0.0031738282,-0.223632816,-0.93066408,-0.15698242,-0.07836914,-1.083252,0.020996094,-0.115234376,-1.0883789,0.022216796,-0.11791992,I
1.0637207,0.011230469,-0.24414062,-0.9355469,-0.0048828124,-0.2265625,-0.9260254,-0.16088867,-0.07885742,-1.088623,0.026367188,-0.11206055,-1.0849609,0.030029296,-0.10791016,I
1.0537109,0.0041503908,-0.2680664,-0.9343262,0.00024414064,-0.2175293,-0.934082064,-0.15551758,-0.083740232,-1.0861816,0.01977539,-0.11645508,-1.0852051,0.022216796,-0.11791992,I
1.0551758,0.0043945312,-0.2397461,-0.9338379,0.005859375,-0.229492184,-0.9272461,-0.14794922,-0.07104492,-1.0900879,0.033935548,-0.122558592,-1.0915527,0.033935548,-0.12133789,I
1.0849609,0.055664064,-0.214843736,-0.94433592,0.007080078,-0.24731446,-0.9362793,-0.14013672,-0.10473633,-1.0876465,0.025146484,-0.12768554,-1.0864258,0.018798828,-0.12402344,I
1.0627442,-0.033691408,-0.21606446,-0.9194336,0.0087890624,-0.24169922,-0.907959,-0.15161133,-0.07080078,-1.0737305,0.022460938,-0.1159668,-1.0722656,0.0234375,-0.11743164,I
1.0598144,0.01586914,-0.27661132,-0.9326172,-0.011962891,-0.2055664,-0.9255371,-0.1706543,-0.07397461,-1.0961914,0.018554688,-0.10644531,-1.0952148,0.020263672,-0.114990232,I
1.0488281,-0.031982422,-0.27319336,-0.92700195,-0.012939453,-0.2277832,-0.92211912,-0.17382812,-0.09448242,-1.0910644,0.0126953128,-0.111816408,-1.0891113,0.010986328,-0.111328132,I
